more	0.21604938271604937
later	0.16666666666666666
better	0.16049382716049382
faster	0.09876543209876543
closer	0.06790123456790123
safer	0.037037037037037035
1355	0.030864197530864196
More	0.030864197530864196
LESS	0.024691358024691357
harder	0.018518518518518517
farther	0.018518518518518517
longer	0.018518518518518517
btter	0.018518518518518517
Better	0.018518518518518517
morE	0.018518518518518517
sooner	0.012345679012345678
further	0.012345679012345678
BETTER	0.012345679012345678
moRe	0.012345679012345678
moRE	0.012345679012345678
laTER	0.012345679012345678
Later	0.012345679012345678
deeper	0.006172839506172839
worse	0.006172839506172839
less	-0.043209876543209874
